-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2010 through 11/21/2025 in LST
Location: latitude  11.5662   longitude 104.882 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 9.54 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS              MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR
2022,6,14,32.55,24.48,28.2,81.7,2.34,209.5,100.63,0.38
2022,6,15,30.65,24.66,27.44,86.31,2.5,215.8,100.7,1.07
2022,6,16,31.78,24.73,28.03,81.63,1.78,209.3,100.81,0.57
2022,6,17,31.15,24.59,27.89,83.6,2.4,215.7,100.76,0.1
2022,6,18,31.51,24.45,27.9,84.07,2.08,233.1,100.72,9.84
2022,6,19,31.38,24.71,27.81,86.52,2.52,223.6,100.62,42.92
2022,6,20,30.87,24.97,27.58,88.97,2.26,220.5,100.47,57.25
2022,6,21,29.8,24.83,27.01,87.1,2.62,211.3,100.51,8.11
2022,6,22,30.37,24.28,26.9,88.12,2.85,215.7,100.69,13.41
2022,6,23,30.89,24.43,27.25,85.44,2.36,222.7,100.73,5.49
2022,6,24,29.9,24.1,26.84,89.74,2.81,212.6,100.66,22.72
2022,6,25,30.64,24.27,27.21,86.98,2.52,194.0,100.55,0.6
2022,6,26,31.16,24.27,27.56,85.72,2.35,191.8,100.68,1.04
2022,6,27,30.77,24.5,27.57,85.94,1.94,223.2,100.71,3.37
2022,6,28,31.84,24.95,28.24,85.53,2.12,261.8,100.54,0.42
2022,6,29,31.29,25.03,27.7,87.49,2.95,253.9,100.32,2.36
2022,6,30,30.17,24.45,26.96,90.03,4.08,240.8,100.3,1.95
2022,7,1,28.71,24.44,26.41,91.96,3.68,220.1,100.36,2.74
2022,7,2,29.95,24.88,27.06,89.63,3.94,220.5,100.38,27.47
2022,7,3,29.36,24.81,26.99,92.51,3.15,223.4,100.43,16.2
2022,7,4,30.41,24.78,26.94,89.58,4.4,217.1,100.47,9.19
2022,7,5,30.04,24.65,27.09,89.68,3.7,213.5,100.51,0.88
2022,7,6,30.06,24.88,27.23,91.7,3.36,209.3,100.61,13.39
2022,7,7,30.34,24.86,27.43,90.27,2.89,235.3,100.58,12.03
2022,7,8,29.4,24.96,26.83,91.48,3.78,224.7,100.58,3.35
2022,7,9,29.12,24.0,26.23,91.27,2.99,236.4,100.49,7.71
2022,7,10,29.78,24.18,26.51,89.56,4.22,235.3,100.47,27.43
2022,7,11,28.65,24.1,26.03,92.24,4.54,224.9,100.45,38.28
2022,7,12,27.45,24.55,25.81,93.64,4.58,224.4,100.35,30.64
2022,7,13,29.09,23.98,26.41,91.47,3.8,242.5,100.27,50.43
2022,7,14,30.2,23.52,26.61,89.39,4.01,229.5,100.34,3.61
2022,7,15,30.52,24.16,27.13,89.56,3.37,228.2,100.46,2.66
2022,7,16,30.76,24.78,27.43,89.52,3.34,216.6,100.54,1.31
2022,7,17,30.16,24.52,27.14,89.45,3.64,224.3,100.65,1.45
2022,7,18,31.01,24.23,27.43,88.54,3.4,227.1,100.54,2.95
2022,7,19,30.82,24.71,27.44,90.95,3.87,224.8,100.45,28.95
2022,7,20,29.26,24.11,26.55,92.45,3.58,194.4,100.54,14.57
2022,7,21,27.79,23.71,25.6,93.72,3.13,194.5,100.78,26.17
2022,7,22,31.56,22.46,27.51,82.45,1.54,238.9,100.84,0.17
2022,7,23,30.81,24.98,28.04,83.43,1.26,170.7,100.73,0.63
2022,7,24,31.17,24.84,27.7,85.3,2.02,164.2,100.6,0.97
2022,7,25,30.42,23.94,27.4,86.23,1.71,162.4,100.65,1.99
2022,7,26,30.1,25.26,27.01,89.38,2.27,169.3,100.64,35.94
2022,7,27,30.88,24.47,27.24,87.27,1.6,163.9,100.6,7.87
2022,7,28,30.9,24.49,27.49,87.33,2.43,210.0,100.6,11.3
2022,7,29,31.75,23.96,27.67,86.68,3.4,213.3,100.55,0.43
2022,7,30,31.2,24.33,27.68,88.59,2.91,224.6,100.51,1.38
2022,7,31,29.71,25.14,27.16,90.67,3.02,226.8,100.47,57.03
2022,8,1,28.58,25.19,26.59,90.89,2.19,223.5,100.53,58.44
2022,8,2,29.37,24.26,26.54,91.6,2.9,204.7,100.61,5.2
2022,8,3,30.19,24.34,27.03,89.01,2.49,231.9,100.72,2.49
2022,8,4,30.49,24.17,27.39,85.39,2.13,261.8,100.68,4.38
2022,8,5,29.4,24.46,26.61,88.33,3.41,248.8,100.66,2.57
2022,8,6,29.14,24.25,26.32,89.69,3.61,232.2,100.58,9.29
2022,8,7,27.12,23.88,25.39,94.12,3.91,224.7,100.53,5.15
2022,8,8,28.25,23.29,25.2,91.14,4.38,236.4,100.58,4.25
2022,8,9,28.44,22.49,24.96,90.41,4.56,232.4,100.56,10.3
2022,8,10,28.51,23.17,25.65,91.81,3.76,230.6,100.48,8.47
2022,8,11,28.86,23.74,25.98,91.49,4.36,209.7,100.58,10.97
2022,8,12,31.59,23.84,27.28,86.8,3.43,213.2,100.68,0.12
2022,8,13,31.58,23.47,27.46,86.44,2.45,231.2,100.68,0.02
2022,8,14,31.32,24.27,27.9,82.91,1.93,299.3,100.68,0.51
2022,8,15,30.56,24.67,27.31,87.63,2.96,232.5,100.66,3.24
2022,8,16,30.63,23.85,26.86,88.35,3.58,223.1,100.62,5.11
2022,8,17,29.85,23.92,26.68,90.95,3.58,211.2,100.64,10.62
2022,8,18,30.74,24.25,27.17,87.55,3.75,227.8,100.61,1.81
2022,8,19,30.1,24.29,26.96,88.98,2.77,255.5,100.57,6.09
2022,8,20,29.05,24.44,26.39,91.18,3.89,226.3,100.5,0.44
2022,8,21,30.02,24.07,26.55,91.56,4.39,208.4,100.49,1.84
2022,8,22,30.71,24.29,27.05,88.88,3.54,211.8,100.59,3.69
2022,8,23,30.13,24.38,27.05,90.04,2.61,220.1,100.65,4.44
2022,8,24,30.4,25.02,27.09,87.98,2.33,228.0,100.54,32.19
2022,8,25,30.29,24.72,27.03,89.75,4.39,203.3,100.48,35.53
2022,8,26,28.62,24.9,26.48,93.22,3.8,186.3,100.71,27.53
2022,8,27,31.52,24.2,27.75,84.21,1.75,213.9,100.75,0.28
2022,8,28,30.37,24.99,27.76,87.19,1.79,297.3,100.59,5.66
2022,8,29,30.1,24.82,27.15,88.77,2.91,155.0,100.66,15.0
2022,8,30,30.75,25.13,27.73,86.27,1.51,186.4,100.71,0.02
2022,8,31,29.19,24.76,27.02,89.91,1.95,216.1,100.58,0.92
2022,9,1,31.32,25.0,28.21,82.64,1.58,268.3,100.63,0.25
2022,9,2,31.57,25.02,28.02,86.5,2.2,226.7,100.63,3.2
2022,9,3,30.76,25.08,27.6,88.54,2.23,231.3,100.6,7.63
2022,9,4,30.75,25.15,27.57,89.08,3.02,223.3,100.72,25.21
2022,9,5,28.32,24.13,26.13,92.21,2.8,232.5,100.77,17.44
2022,9,6,30.51,23.17,26.66,88.24,2.78,225.2,100.7,4.82
2022,9,7,28.4,24.41,26.01,89.73,2.82,260.1,100.78,14.09
2022,9,8,28.78,23.34,25.7,90.34,3.86,224.5,100.84,8.35
2022,9,9,30.79,23.19,27.06,86.19,1.74,229.6,100.89,4.55
2022,9,10,28.97,24.76,26.68,92.61,3.43,219.8,100.78,7.23
2022,9,11,30.42,23.95,26.83,89.25,2.9,202.9,100.73,20.01
2022,9,12,28.32,23.05,25.46,90.79,2.25,260.4,100.76,13.84
2022,9,13,28.15,24.11,25.87,90.79,1.97,244.2,100.84,9.33
2022,9,14,29.99,23.93,26.74,90.57,3.45,217.2,100.88,8.41
2022,9,15,29.53,24.23,26.58,91.47,3.57,217.2,100.8,12.46
2022,9,16,30.31,24.14,26.85,90.46,3.47,228.6,100.6,1.82
2022,9,17,29.33,24.64,26.67,91.44,2.97,225.4,100.66,1.24
2022,9,18,29.82,24.28,26.65,89.35,2.96,230.7,100.74,4.28
2022,9,19,29.95,22.96,26.17,88.71,3.17,263.8,100.78,9.63
2022,9,20,28.04,23.52,25.79,89.3,2.84,250.9,100.68,2.05
2022,9,21,30.84,23.71,26.91,88.29,2.37,230.1,100.57,12.17
2022,9,22,29.03,24.24,26.22,90.98,3.45,215.8,100.6,20.67
2022,9,23,30.62,23.2,26.69,89.06,3.19,204.4,100.62,1.29
2022,9,24,30.45,24.07,26.97,88.92,3.03,208.6,100.59,1.72
2022,9,25,29.7,24.55,26.71,91.83,2.87,205.1,100.63,13.53
2022,9,26,29.65,23.54,26.24,88.9,2.08,250.1,100.7,7.91
2022,9,27,28.36,23.18,25.55,91.66,2.91,262.7,100.5,1.32
2022,9,28,28.32,23.67,25.45,91.38,5.28,232.6,100.24,3.29
2022,9,29,30.41,23.94,26.68,89.07,4.76,213.2,100.35,4.9
2022,9,30,29.79,24.68,26.84,91.91,4.07,198.6,100.6,8.12
2022,10,1,29.51,24.41,26.42,92.07,3.22,208.4,100.7,5.72
2022,10,2,29.65,23.96,26.48,85.98,1.49,327.6,100.68,3.1
2022,10,3,30.3,23.83,26.59,88.84,2.31,100.6,100.68,19.86
2022,10,4,28.01,23.64,25.87,90.24,2.14,67.1,100.86,16.21
2022,10,5,31.19,23.14,27.05,87.06,2.54,119.3,100.86,8.59
2022,10,6,28.44,24.11,26.27,90.22,2.02,99.5,100.93,26.84
2022,10,7,30.46,24.06,27.25,86.12,1.63,36.5,100.87,11.82
2022,10,8,30.44,24.92,27.16,87.34,1.2,69.8,100.88,7.32
2022,10,9,29.92,23.98,26.9,87.71,1.63,119.2,100.95,3.49
2022,10,10,30.71,24.31,27.0,86.52,2.01,73.5,101.01,5.76
2022,10,11,29.7,24.13,26.35,89.21,2.65,11.2,100.97,19.12
2022,10,12,29.97,23.66,26.66,86.4,3.11,353.3,100.89,0.67
2022,10,13,30.23,23.56,26.75,88.22,2.55,347.1,100.74,1.73
2022,10,14,28.76,22.93,25.41,88.6,4.24,338.5,100.59,0.03
2022,10,15,27.56,22.34,24.36,89.9,3.8,328.2,100.54,0.1
2022,10,16,30.1,21.15,25.51,86.09,2.26,306.6,100.77,0.0
2022,10,17,30.96,23.14,26.7,87.35,2.68,16.6,100.78,0.03
2022,10,18,28.86,22.96,25.65,85.77,2.48,345.8,100.79,0.04
2022,10,19,29.85,22.68,26.23,84.03,2.32,345.2,100.75,1.67
2022,10,20,27.5,23.75,25.68,93.71,3.33,63.5,100.86,18.71
2022,10,21,30.69,24.48,26.93,88.05,3.11,103.0,100.98,2.46
2022,10,22,31.2,24.55,27.62,83.87,1.23,133.1,101.02,0.44
2022,10,23,30.9,24.64,27.63,85.22,1.42,36.1,100.98,1.69
2022,10,24,30.87,24.93,27.57,87.35,1.58,10.4,100.84,14.1
2022,10,25,30.5,24.12,27.23,86.35,1.84,110.9,100.86,5.28
2022,10,26,31.11,24.29,27.19,87.13,2.52,39.5,100.81,2.08
2022,10,27,30.09,25.29,27.02,89.27,1.52,30.6,100.76,7.77
2022,10,28,30.56,23.99,26.91,86.86,3.61,42.0,100.69,0.87
2022,10,29,30.0,22.45,26.15,86.22,4.0,20.5,100.67,0.0
2022,10,30,30.85,24.15,26.81,85.25,3.36,7.4,100.65,0.0
2022,10,31,30.51,23.23,26.27,85.13,3.51,3.1,100.73,0.0
2022,11,1,29.57,22.57,25.28,83.0,3.69,4.5,100.85,0.0
2022,11,2,30.02,20.59,25.49,82.03,1.97,3.9,100.83,0.02
2022,11,3,28.34,22.97,25.4,88.98,2.61,64.5,100.89,1.17
2022,11,4,27.74,22.42,24.86,92.79,1.79,62.9,101.03,1.32
2022,11,5,28.33,23.48,25.55,90.63,2.76,96.0,101.19,9.34
2022,11,6,30.1,22.8,26.06,86.6,2.68,43.9,101.12,8.41
2022,11,7,30.68,23.2,26.62,83.03,2.61,40.6,101.02,1.54
2022,11,8,30.98,23.56,26.92,85.15,2.74,14.9,100.96,0.33
2022,11,9,30.14,24.06,26.57,87.25,3.12,45.7,100.98,2.0
2022,11,10,31.61,24.02,27.43,83.25,3.08,43.7,100.91,2.49
2022,11,11,31.3,24.15,27.32,85.75,2.97,46.7,100.87,17.11
2022,11,12,30.84,23.82,26.78,87.87,2.71,44.5,100.8,2.62
2022,11,13,29.49,24.6,26.64,90.83,2.46,82.8,100.8,8.17
2022,11,14,30.69,24.57,27.24,87.42,1.81,94.5,100.83,9.08
2022,11,15,31.87,23.06,27.24,86.14,2.09,88.9,100.81,7.1
2022,11,16,30.66,24.53,27.38,86.01,1.36,291.0,100.73,2.4
2022,11,17,28.54,24.6,26.56,89.62,1.29,203.9,100.71,4.41
2022,11,18,30.92,24.29,27.29,87.02,1.98,317.0,100.73,3.92
2022,11,19,30.48,24.03,26.82,86.77,3.3,28.8,100.68,4.18
2022,11,20,27.39,23.24,24.95,90.13,4.27,8.4,100.56,1.83
2022,11,21,28.79,23.13,25.61,90.32,3.4,354.5,100.45,3.68
2022,11,22,29.54,23.6,26.45,88.13,1.68,353.0,100.5,2.53
2022,11,23,29.42,24.12,26.3,92.09,3.45,138.0,100.58,2.83
2022,11,24,29.34,24.09,26.27,90.75,4.13,133.5,100.81,3.64
2022,11,25,30.33,23.59,26.54,89.24,2.91,133.3,100.93,5.01
2022,11,26,28.84,24.04,26.12,90.01,2.08,153.6,100.86,1.72
2022,11,27,29.56,23.86,26.36,87.22,1.86,159.8,100.78,1.27
2022,11,28,30.0,23.39,26.53,87.51,1.93,152.2,100.83,2.43
2022,11,29,29.64,24.19,26.89,86.25,1.33,159.8,100.86,19.12
2022,11,30,31.22,23.31,27.11,83.57,1.85,25.1,100.84,0.75
2022,12,1,30.43,24.32,26.94,87.06,2.71,57.3,100.79,0.84
2022,12,2,30.61,23.11,26.27,88.21,3.28,46.7,100.73,1.72
2022,12,3,28.45,22.53,25.13,88.42,3.29,36.7,100.83,1.97
2022,12,4,28.72,22.83,25.55,86.91,3.3,51.5,100.87,0.38
2022,12,5,30.59,23.14,26.33,87.41,2.93,56.3,100.89,2.34
2022,12,6,30.34,22.74,26.34,87.8,3.52,40.0,100.81,2.95
2022,12,7,27.94,23.52,25.45,89.25,3.8,25.1,100.83,0.35
2022,12,8,30.52,23.49,26.74,85.87,3.09,27.6,100.78,1.49
2022,12,9,30.47,23.18,26.33,85.54,3.38,33.6,100.76,2.38
2022,12,10,30.41,21.61,25.65,84.11,3.34,48.9,100.81,0.1
2022,12,11,29.9,22.41,25.66,83.37,2.88,42.1,100.89,0.07
2022,12,12,29.57,21.42,24.73,83.77,3.36,49.6,100.98,0.28
2022,12,13,28.18,19.83,23.33,82.09,3.97,40.5,101.05,0.0
2022,12,14,28.32,18.59,23.09,81.23,4.18,34.6,101.08,0.0
2022,12,15,28.98,19.57,23.69,79.93,3.79,33.9,100.92,0.0
2022,12,16,30.79,20.74,25.09,82.02,3.34,30.6,100.79,0.0
2022,12,17,30.98,22.69,26.37,83.69,5.43,44.7,100.86,10.95
2022,12,18,25.91,19.46,22.24,77.05,7.55,26.4,101.08,0.7
2022,12,19,27.39,17.35,22.02,79.2,5.06,14.7,100.99,0.0
2022,12,20,29.44,19.1,23.83,81.26,3.88,22.2,100.82,0.0
2022,12,21,30.68,21.37,25.36,80.62,4.2,27.1,100.78,0.0
2022,12,22,29.87,21.43,24.99,79.35,4.03,26.8,100.81,0.01
2022,12,23,29.49,20.01,24.0,78.5,3.53,44.2,100.97,0.0
2022,12,24,27.98,18.25,22.58,75.48,4.25,50.1,101.15,0.0
2022,12,25,28.59,17.67,22.48,73.87,4.19,44.6,101.28,0.0
2022,12,26,29.55,18.02,22.89,72.74,3.91,44.1,101.36,0.0
2022,12,27,27.1,18.38,22.74,75.73,2.89,53.3,101.34,0.0
2022,12,28,29.05,18.49,23.1,74.74,3.16,50.5,101.33,0.0
2022,12,29,30.93,19.18,24.44,74.09,3.57,45.2,101.31,0.0
2022,12,30,30.01,21.4,25.09,73.99,4.63,42.8,101.38,0.0
2022,12,31,29.3,20.21,23.99,71.91,4.49,36.6,101.35,0.0
2023,1,1,29.43,19.88,24.2,71.94,4.63,23.7,101.29,0.0
2023,1,2,30.09,21.0,24.69,74.66,4.0,14.1,101.3,0.0
2023,1,3,31.78,21.01,25.67,72.93,4.61,33.9,101.24,0.0
2023,1,4,29.02,21.97,25.13,73.06,4.96,26.6,101.19,0.0
2023,1,5,30.28,21.92,25.25,72.71,5.09,17.7,101.16,0.0
2023,1,6,29.69,21.8,24.84,72.21,6.03,19.1,101.11,0.18
2023,1,7,26.6,19.82,22.89,76.15,5.51,10.1,101.06,1.0
2023,1,8,31.08,20.36,24.82,74.16,4.19,19.9,101.04,0.02
2023,1,9,29.58,22.12,25.65,79.38,2.98,33.6,101.08,0.58
2023,1,10,29.74,23.2,25.68,86.93,2.41,95.8,101.02,7.73
2023,1,11,29.7,23.05,25.54,86.87,3.05,132.2,100.93,12.64
2023,1,12,31.13,22.3,26.19,83.8,3.42,164.2,100.91,2.23
2023,1,13,31.94,23.45,27.3,79.5,2.1,192.3,100.94,2.12
2023,1,14,33.03,23.72,28.06,77.34,1.91,309.8,100.76,1.91
2023,1,15,34.07,22.04,27.94,71.34,2.47,11.6,100.72,0.0
2023,1,16,33.27,22.35,26.89,67.51,2.41,102.6,100.94,0.13
2023,1,17,32.81,20.11,25.95,68.06,3.53,71.1,101.12,0.0
2023,1,18,31.98,21.07,25.77,64.23,5.3,41.9,101.21,0.0
2023,1,19,30.13,20.46,24.96,70.05,4.17,42.3,101.13,0.0
2023,1,20,32.8,20.74,26.09,65.73,4.3,39.9,101.08,0.0
2023,1,21,33.69,20.8,26.67,68.23,3.46,42.5,100.94,0.0
2023,1,22,33.85,23.26,27.97,68.36,3.06,63.4,100.81,0.0
2023,1,23,34.69,24.19,28.65,68.17,2.94,56.4,100.74,0.0
2023,1,24,34.64,24.41,28.65,66.3,5.35,55.4,100.83,0.08
2023,1,25,30.49,20.96,25.05,61.09,6.01,37.3,101.0,0.01
2023,1,26,33.76,19.82,26.47,63.19,3.16,48.5,100.89,0.0
2023,1,27,34.31,22.5,27.76,63.06,4.39,43.5,100.88,0.68
2023,1,28,31.71,22.48,26.31,60.47,6.12,36.8,100.94,0.87
2023,1,29,30.86,19.53,24.73,58.04,5.83,36.7,101.08,0.0
2023,1,30,32.34,19.06,24.76,56.37,5.18,36.9,101.11,0.0
2023,1,31,34.08,19.49,26.44,61.54,2.84,59.7,100.91,0.0
2023,2,1,34.46,22.59,27.97,66.5,1.77,4.8,100.79,0.0
2023,2,2,35.3,24.27,28.88,69.07,2.54,117.7,100.82,0.01
2023,2,3,36.12,24.62,28.99,68.82,2.5,109.8,100.83,0.19
2023,2,4,36.18,23.69,29.14,64.95,2.55,125.4,100.77,0.0
2023,2,5,36.02,22.97,28.85,65.24,2.02,157.0,100.79,0.07
2023,2,6,35.38,23.13,28.78,65.62,2.36,172.8,100.79,0.01
2023,2,7,35.78,22.89,28.92,66.7,3.3,164.6,100.82,0.15
2023,2,8,36.33,23.85,29.51,64.61,2.39,152.7,100.8,0.0
2023,2,9,36.21,23.81,29.4,63.9,3.12,143.4,100.78,0.03
2023,2,10,37.03,22.87,29.2,62.73,3.26,152.4,100.86,0.0
2023,2,11,37.09,22.62,29.24,61.23,2.36,165.6,100.86,0.0
2023,2,12,36.25,24.12,29.57,64.27,2.49,176.2,100.9,0.01
2023,2,13,37.16,24.57,29.97,63.05,4.15,166.0,100.91,0.01
2023,2,14,36.52,24.13,29.57,62.13,3.11,158.4,100.87,0.0
2023,2,15,34.97,23.75,28.76,62.46,2.77,91.5,100.96,5.01
2023,2,16,35.67,22.69,28.75,53.27,4.57,59.0,101.07,0.0
2023,2,17,36.48,21.87,29.02,53.86,3.05,59.2,101.05,0.0
2023,2,18,36.49,24.68,30.03,54.49,2.39,69.6,100.96,0.0
2023,2,19,35.85,24.47,29.99,59.0,1.48,89.9,100.94,0.09
2023,2,20,35.9,24.65,29.75,57.26,3.04,71.1,100.94,0.43
2023,2,21,36.46,23.25,29.41,50.76,3.74,55.7,101.07,0.0
2023,2,22,36.28,22.93,29.12,49.51,4.5,46.3,101.06,0.0
2023,2,23,36.98,23.08,29.99,49.81,2.37,59.5,100.94,0.1
2023,2,24,37.54,24.09,30.23,52.25,3.55,68.9,100.94,0.12
2023,2,25,35.64,21.46,28.36,46.09,5.94,53.6,101.26,0.0
2023,2,26,35.33,21.73,28.16,47.57,6.67,42.2,101.41,0.0
2023,2,27,36.26,21.39,28.75,48.86,5.1,40.4,101.35,0.0
2023,2,28,36.96,23.55,30.14,49.42,4.85,47.8,101.22,0.0
2023,3,1,38.6,24.14,31.17,45.46,3.78,68.6,101.18,0.0
2023,3,2,38.04,24.59,30.8,46.31,4.29,60.1,101.2,0.0
2023,3,3,38.08,21.83,29.47,40.16,4.42,44.0,101.33,0.0
2023,3,4,36.8,22.2,29.09,43.68,5.07,53.9,101.38,0.0
2023,3,5,36.05,20.89,28.31,42.34,4.73,52.3,101.36,0.0
2023,3,6,36.16,21.56,28.62,42.57,3.81,56.0,101.24,0.0
2023,3,7,37.11,22.06,29.0,42.81,2.96,55.0,101.18,0.0
2023,3,8,38.11,21.74,29.12,40.48,2.8,62.0,101.15,0.0
2023,3,9,37.42,21.24,28.9,48.21,3.07,72.7,101.08,0.01
2023,3,10,37.83,22.14,29.51,44.73,2.43,76.6,101.0,0.0
2023,3,11,37.98,22.19,29.71,50.7,3.39,128.5,101.05,0.02
2023,3,12,35.88,22.39,28.75,54.65,3.06,121.2,101.08,0.0
2023,3,13,36.78,22.94,29.78,47.32,4.54,59.7,101.03,0.0
2023,3,14,37.44,22.61,29.69,43.01,3.21,81.9,100.88,0.0
2023,3,15,37.25,23.11,29.87,49.15,2.85,145.6,100.94,0.0
2023,3,16,38.43,23.13,30.44,50.73,3.08,129.7,101.01,0.0
2023,3,17,38.87,23.7,31.28,52.43,2.44,159.5,100.94,0.0
2023,3,18,38.94,25.18,31.92,48.06,3.33,162.6,100.85,0.02
2023,3,19,39.55,25.15,32.15,51.05,3.29,161.2,100.76,0.0
2023,3,20,39.24,26.26,32.44,49.14,4.16,167.2,100.7,0.0
2023,3,21,36.65,26.49,31.34,52.64,3.18,185.0,100.73,0.0
2023,3,22,40.84,25.54,32.71,51.07,3.89,189.2,100.55,0.0
2023,3,23,39.26,25.88,32.58,52.63,3.64,188.2,100.6,0.0
2023,3,24,40.92,26.37,33.21,49.4,3.42,187.0,100.61,0.0
2023,3,25,40.04,26.65,32.9,51.48,4.41,173.9,100.72,0.0
2023,3,26,40.92,25.81,32.95,44.59,3.58,176.1,100.67,0.0
2023,3,27,40.75,26.27,33.25,46.51,4.47,157.1,100.71,0.0
2023,3,28,38.22,26.2,32.09,53.48,4.47,144.2,100.85,0.58
2023,3,29,33.38,26.64,29.31,63.44,2.68,208.9,100.94,0.2
2023,3,30,39.49,26.51,32.88,48.3,2.05,193.1,100.72,0.02
2023,3,31,39.37,27.42,33.16,48.16,3.59,175.8,100.72,0.23
2023,4,1,38.68,27.67,32.94,50.62,3.77,173.7,100.71,0.0
2023,4,2,39.27,27.3,32.91,49.4,3.3,192.1,100.67,0.01
2023,4,3,38.43,26.96,32.24,54.59,4.51,190.5,100.66,0.65
2023,4,4,37.85,26.75,32.36,54.66,3.24,190.1,100.58,0.13
2023,4,5,34.38,27.09,30.57,62.08,3.47,186.3,100.67,0.11
2023,4,6,38.85,26.4,32.27,55.96,2.53,172.1,100.68,0.0
2023,4,7,38.67,27.58,33.05,52.7,4.07,162.8,100.82,0.12
2023,4,8,40.55,27.21,33.72,47.02,3.9,137.0,100.99,0.23
2023,4,9,40.44,27.22,33.76,45.8,2.27,161.7,100.93,0.22
2023,4,10,38.27,27.76,32.58,54.94,3.68,203.2,100.8,0.27
2023,4,11,34.79,28.04,30.69,64.3,3.74,213.6,100.79,0.03
2023,4,12,39.82,26.85,33.03,55.91,3.44,196.8,100.64,0.0
2023,4,13,39.2,28.44,33.24,54.27,3.82,206.0,100.64,0.0
2023,4,14,40.8,28.24,34.09,54.07,3.52,204.2,100.57,0.02
2023,4,15,35.12,28.98,31.84,61.69,2.84,239.4,100.55,3.95
2023,4,16,31.88,27.39,29.39,78.18,1.77,172.1,100.58,9.39
2023,4,17,33.67,26.34,29.8,73.06,2.84,165.6,100.75,2.02
2023,4,18,36.14,26.27,30.74,67.27,3.65,179.7,100.8,0.0
2023,4,19,35.05,26.62,30.73,68.38,3.66,200.3,100.53,0.0
2023,4,20,37.16,26.76,31.3,65.9,4.04,204.8,100.35,0.0
2023,4,21,35.78,27.2,30.91,66.75,3.71,211.5,100.4,0.0
2023,4,22,36.02,27.1,31.27,65.04,3.51,193.2,100.46,0.01
2023,4,23,37.12,26.81,31.65,61.16,2.69,164.5,100.64,0.04
2023,4,24,40.15,25.92,33.19,52.92,2.12,154.0,100.73,0.37
2023,4,25,39.83,27.2,33.53,53.1,2.95,150.8,100.61,0.56
2023,4,26,37.7,27.61,32.32,57.42,2.34,145.2,100.61,1.56
2023,4,27,39.27,27.01,33.0,53.64,2.16,184.6,100.64,0.56
2023,4,28,38.75,27.73,32.97,57.15,2.33,199.0,100.67,1.25
2023,4,29,36.29,27.67,31.48,59.07,2.67,194.6,100.64,0.4
2023,4,30,38.21,27.18,32.92,53.81,2.09,144.2,100.57,0.14
2023,5,1,37.7,28.2,32.48,53.56,2.52,105.4,100.62,0.5
2023,5,2,40.45,26.84,33.69,50.97,2.81,158.9,100.68,0.15
2023,5,3,39.91,27.98,33.69,53.49,3.53,173.5,100.76,1.04
2023,5,4,39.54,28.03,33.46,53.1,3.64,180.0,100.6,1.33
2023,5,5,40.02,27.91,33.49,54.26,3.9,209.5,100.32,0.0
2023,5,6,42.54,27.98,34.88,51.49,4.32,213.2,100.17,0.0
2023,5,7,41.95,29.39,34.72,52.98,5.01,215.2,100.23,0.04
2023,5,8,37.34,28.53,32.32,63.39,3.8,203.2,100.4,7.28
2023,5,9,35.67,26.62,30.29,72.74,2.95,181.7,100.56,17.39
2023,5,10,37.18,26.39,31.06,67.15,2.54,171.9,100.64,0.97
2023,5,11,34.61,26.85,30.28,71.57,2.32,172.9,100.79,1.91
2023,5,12,34.44,26.47,30.27,72.05,2.62,165.7,100.81,0.82
2023,5,13,35.68,26.87,30.9,69.51,2.71,153.0,100.8,1.01
2023,5,14,32.6,27.14,29.47,74.42,2.78,220.7,100.82,1.49
2023,5,15,38.34,26.07,31.59,59.05,2.28,202.1,100.81,0.32
2023,5,16,38.6,27.2,32.1,60.57,3.2,216.6,100.81,0.07
2023,5,17,37.61,27.32,31.84,63.2,2.73,223.5,100.82,2.85
2023,5,18,36.85,26.43,30.8,70.45,3.19,238.7,100.73,9.66
2023,5,19,38.38,25.89,31.83,64.3,3.05,222.6,100.56,0.38
2023,5,20,35.86,27.58,31.32,67.59,3.61,208.7,100.57,0.17
2023,5,21,38.22,27.12,31.68,64.19,4.42,207.0,100.73,1.08
2023,5,22,37.8,26.09,31.01,64.92,4.48,218.2,100.81,0.67
2023,5,23,38.21,25.56,31.41,61.6,3.56,220.9,100.75,0.23
2023,5,24,37.52,26.71,31.2,64.55,3.93,216.5,100.75,0.38
2023,5,25,33.84,26.56,30.13,70.25,3.43,219.3,100.78,0.7
